curve_id,top_dir,doi,figure_label,series_id,status,reason,n_original_points,pce_max_0_200h,max_x_hours,n_unique_t,t_coverage_pct,unit_label
x_time_h/10.1038_s41467-018-05760-x/Fig6_A_jv_curve_stability_performance_pce/10.1038_s41467-018-05760-x__Fig6__A__jv_curve_stability_performance_pce__SnO₂__Series_1.csv,x_time_h,10.1038/s41467-018-05760-x,Fig6_A,Series_1,excluded,"Too few unique time points (5) in [0,200]h window (data spans 84% of window)",69,,167.87936561867224,5,83.93968280933612,hours
x_time_h/10.1038_s41467-018-05760-x/Fig6_B_jv_curve_stability_performance_pce/10.1038_s41467-018-05760-x__Fig6__B__jv_curve_stability_performance_pce__E-SnO2__Series_2.csv,x_time_h,10.1038/s41467-018-05760-x,Fig6_B,Series_2,excluded,Curve max time 118.9h < 200.0h (curve too short),66,,118.09067889057164,66,59.04533944528582,hours
x_time_h/10.1038_s41467-018-05760-x/Fig6_B_jv_curve_stability_performance_pce/10.1038_s41467-018-05760-x__Fig6__B__jv_curve_stability_performance_pce__SnO2__Series_1.csv,x_time_h,10.1038/s41467-018-05760-x,Fig6_B,Series_1,excluded,Curve max time 120.1h < 200.0h (curve too short),67,,119.90745856581121,67,59.95372928290561,hours
x_time_h/10.1038_s41467-019-09167-0/Fig6_A_jv_curve_stability_performance_jsc/10.1038_s41467-019-09167-0__Fig6__A__jv_curve_stability_performance_jsc__MA_(w_o_Bi)__Series_2.csv,x_time_h,10.1038/s41467-019-09167-0,Fig6_A,Series_2,excluded,"Too few unique time points (4) in [0,200]h window (data spans 78% of window)",19,,156.66878128646385,4,78.33439064323193,hours
x_time_h/10.1038_s41560-019-0382-6/Fig5_C_mppt_stability_performance_curve/10.1038_s41560-019-0382-6__Fig5__C__mppt_stability_performance_curve__CsFAMA-F__Series_2.csv,x_time_h,10.1038/s41560-019-0382-6,Fig5_C,Series_2,excluded,"Too few unique time points (3) in [0,200]h window (data spans 98% of window)",60,,196.05945822600074,3,98.02972911300037,hours
x_time_h/10.1038_s41560-019-0382-6/Fig5_C_mppt_stability_performance_curve/10.1038_s41560-019-0382-6__Fig5__C__mppt_stability_performance_curve__CsFAMA__Series_1.csv,x_time_h,10.1038/s41560-019-0382-6,Fig5_C,Series_1,excluded,"Too few unique time points (3) in [0,200]h window (data spans 98% of window)",60,,196.05945822600074,3,98.02972911300037,hours
x_time_h/10.1038_s41560-020-00721-5/Fig4_E_mppt_stability_performance_curve_jsc/10.1038_s41560-020-00721-5__Fig4__E__mppt_stability_performance_curve_jsc__MQWs__Series_1.csv,x_time_h,10.1038/s41560-020-00721-5,Fig4_E,Series_1,excluded,"Too few unique time points (3) in [0,200]h window (data spans 94% of window)",50,,187.1341642851155,3,93.56708214255775,hours
x_time_h/10.1038_s41560-020-00721-5/Fig4_G_stability_performance_curve_pce_spectrum/10.1038_s41560-020-00721-5__Fig4__G__stability_performance_curve_pce_spectrum__MQWs__Series_1.csv,x_time_h,10.1038/s41560-020-00721-5,Fig4_G,Series_1,excluded,"Too few unique time points (9) in [0,200]h window (data spans 92% of window)",49,,183.9354908375025,9,91.96774541875125,hours
x_time_h/10.1038_s41560-021-00802-z/Fig5_C_jv_curve_stability_performance_pce/10.1038_s41560-021-00802-z__Fig5__C__jv_curve_stability_performance_pce__Series_1__Series_1.csv,x_time_h,10.1038/s41560-021-00802-z,Fig5_C,Series_1,excluded,"Too few unique time points (6) in [0,200]h window (data spans 93% of window)",54,,185.96961057166368,6,92.98480528583184,hours
x_time_h/10.1038_s41560-023-01205-y/Fig4_A_stability_performance_curve/10.1038_s41560-023-01205-y__Fig4__A__stability_performance_curve__(3D_CLP_2D)_spiro-OMeTAD__Series_1.csv,x_time_h,10.1038/s41560-023-01205-y,Fig4_A,Series_1,excluded,"Too few unique time points (6) in [0,200]h window (data spans 93% of window)",130,,185.6147537116667,6,92.80737685583335,hours
x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_2D)_P3HT-spiro-OMeTAD__Series_1.csv,x_time_h,10.1038/s41560-023-01205-y,Fig4_B,Series_1,excluded,"Too few unique time points (6) in [0,200]h window (data spans 90% of window)",130,,180.89903140302863,6,90.44951570151431,hours
x_time_h/10.1038_s41560-023-01205-y/Fig4_B_stability_performance_curve/10.1038_s41560-023-01205-y__Fig4__B__stability_performance_curve__(3D_CLP_2D)_P3HT-spiro-OMeTAD__Series_2.csv,x_time_h,10.1038/s41560-023-01205-y,Fig4_B,Series_2,excluded,"Too few unique time points (6) in [0,200]h window (data spans 90% of window)",130,,180.8990314030287,6,90.44951570151434,hours
x_time_h/10.1038_s41560-023-01358-w/Fig4_F_stability_performance_curve_pce/10.1038_s41560-023-01358-w__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,x_time_h,10.1038/s41560-023-01358-w,Fig4_F,Series_1,excluded,"Too few unique time points (9) in [0,200]h window (data spans 91% of window)",65,,181.32924631224898,9,90.66462315612449,hours
x_time_h/10.1038_s41586-019-1036-3/Fig4_A_mppt_stability_performance_curve/10.1038_s41586-019-1036-3__Fig4__A__mppt_stability_performance_curve__Control__Series_2.csv,x_time_h,10.1038/s41586-019-1036-3,Fig4_A,Series_2,excluded,Curve max time 188.3h < 200.0h (curve too short),25,,187.6740419320842,25,93.8370209660421,hours
x_time_h/10.1038_s41598-017-00866-6/Fig1_A_stability_performance_curve_pce/10.1038_s41598-017-00866-6__Fig1__A__stability_performance_curve_pce__under_25°C_20-25%_RH__Series_1.csv,x_time_h,10.1038/s41598-017-00866-6,Fig1_A,Series_1,excluded,Curve max time 191.1h < 200.0h (curve too short),58,,193.00067833595313,58,96.50033916797656,hours
x_time_h/10.1038_s41598-017-00866-6/Fig1_B_xrd_pattern_stability_performance_curve/10.1038_s41598-017-00866-6__Fig1__B__xrd_pattern_stability_performance_curve__under_85°C_20-25%_RH__Series_1.csv,x_time_h,10.1038/s41598-017-00866-6,Fig1_B,Series_1,excluded,Curve max time 187.6h < 200.0h (curve too short),57,,189.2135556195114,57,94.6067778097557,hours
x_time_h/10.1038_s41598-020-79348-1/Fig4_A_stability_performance_curve_ff/10.1038_s41598-020-79348-1__Fig4__A__stability_performance_curve_ff__P__Series_3.csv,x_time_h,10.1038/s41598-020-79348-1,Fig4_A,Series_3,excluded,Curve max time 138.1h < 200.0h (curve too short),57,,138.3754895315012,57,69.1877447657506,hours
x_time_h/10.1039_C9SC01697J/Fig6_E_sem_image_stability_performance_curve_photovoltaic_parameter/10.1039_C9SC01697J__Fig6__E__sem_image_stability_performance_curve_photovoltaic_parameter__Doped_Spiro-OMeTAD__Series_1.csv,x_time_h,10.1039/C9SC01697J,Fig6_E,Series_1,excluded,Curve max time 164.3h < 200.0h (curve too short),57,,161.69805385051797,51,80.84902692525898,hours
x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__With_QDs__Series_2.csv,x_time_h,10.1039/C9TA03131F,Fig5_D,Series_2,excluded,Curve max time 149.1h < 200.0h (curve too short),117,,147.8337791324238,117,73.9168895662119,hours
x_time_h/10.1039_C9TA03131F/Fig5_D_stability_performance_curve_pce/10.1039_C9TA03131F__Fig5__D__stability_performance_curve_pce__Without_QDs__Series_1.csv,x_time_h,10.1039/C9TA03131F,Fig5_D,Series_1,excluded,Curve max time 148.9h < 200.0h (curve too short),118,,149.10820826287576,118,74.55410413143788,hours
x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_DMSO__Series_3.csv,x_time_h,10.1039/D5EE03888J,Fig5_F,Series_3,excluded,"Too few unique time points (9) in [0,200]h window (data spans 96% of window)",40,,192.64177857264667,9,96.32088928632334,hours
x_time_h/10.1039_D5EE03888J/Fig5_F_mppt_stability_performance_curve_pce/10.1039_D5EE03888J__Fig5__F__mppt_stability_performance_curve_pce__DMF_NMP__Series_2.csv,x_time_h,10.1039/D5EE03888J,Fig5_F,Series_2,excluded,"Too few unique time points (9) in [0,200]h window (data spans 96% of window)",41,,192.64177857264664,9,96.32088928632332,hours
x_time_h/10.1039_D5QM00763A/Fig11_C_stability_performance_curve_pce/10.1039_D5QM00763A__Fig11__C__stability_performance_curve_pce__o-Perovskite_Spiro-OMeTAD__Series_2.csv,x_time_h,10.1039/D5QM00763A,Fig11_C,Series_2,excluded,"Too few unique time points (8) in [0,200]h window (data spans 88% of window)",48,,175.5427473147318,8,87.7713736573659,hours
x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__ITO__Series_3.csv,x_time_h,10.1039/D5SC08439C,Fig4_F,Series_3,excluded,"Too few unique time points (5) in [0,200]h window (data spans 94% of window)",23,,188.86482854664587,5,94.43241427332293,hours
x_time_h/10.1039_D5SC08439C/Fig4_F_stability_performance_curve_pce/10.1039_D5SC08439C__Fig4__F__stability_performance_curve_pce__Py__Series_1.csv,x_time_h,10.1039/D5SC08439C,Fig4_F,Series_1,excluded,"Too few unique time points (5) in [0,200]h window (data spans 94% of window)",39,,188.8648285466458,5,94.4324142733229,hours
x_time_h/10.1039_c5ee03255e/Fig6_D_stability_performance_curve/10.1039_c5ee03255e__Fig6__D__stability_performance_curve__FAPbI₃__Series_2.csv,x_time_h,10.1039/c5ee03255e,Fig6_D,Series_2,excluded,"Too few unique time points (3) in [0,200]h window (data spans 27% of window)",3,,54.610617702151046,3,27.305308851075523,hours
x_time_h/10.1039_c5ta09080f/Fig6_C_stability_performance_curve_pce_profile/10.1039_c5ta09080f__Fig6__C__stability_performance_curve_pce_profile__Operating_stability__Series_2.csv,x_time_h,10.1039/c5ta09080f,Fig6_C,Series_2,excluded,Curve max time 118.0h < 200.0h (curve too short),17,,120.94063469365652,17,60.47031734682826,hours
x_time_h/10.1039_c6ee00612d/Fig2_E_mppt_stability_performance_curve_eqe/10.1039_c6ee00612d__Fig2__E__mppt_stability_performance_curve_eqe__Ag_W_o_CIL__Series_2.csv,x_time_h,10.1039/c6ee00612d,Fig2_E,Series_2,excluded,Curve max time 192.9h < 200.0h (curve too short),23,,195.6301023446714,23,97.8150511723357,hours
x_time_h/10.1039_c6ta01715k/Fig7_A_stability_performance_curve/10.1039_c6ta01715k__Fig7__A__stability_performance_curve__I-CSCNT-50_without_PMMA__Series_2.csv,x_time_h,10.1039/c6ta01715k,Fig7_A,Series_2,excluded,"Too few unique time points (9) in [0,200]h window (data spans 98% of window)",64,,195.21839750140168,9,97.60919875070084,hours
x_time_h/10.1039_c6ta02851a/Fig7_A_stability_performance_curve_pce/10.1039_c6ta02851a__Fig7__A__stability_performance_curve_pce__Device_B__Series_1.csv,x_time_h,10.1039/c6ta02851a,Fig7_A,Series_1,excluded,"Too few unique time points (5) in [0,200]h window (data spans 80% of window)",75,,160.26102503168352,5,80.13051251584176,hours
x_time_h/10.1039_c6ta06152d/Fig5_A_stability_performance_curve_pce/10.1039_c6ta06152d__Fig5__A__stability_performance_curve_pce__CHNHPbICI_C-PCBSD__Series_1.csv,x_time_h,10.1039/c6ta06152d,Fig5_A,Series_1,excluded,Curve max time 176.0h < 200.0h (curve too short),40,,177.31725095579654,40,88.65862547789827,hours
x_time_h/10.1039_c6ta06152d/Fig5_A_stability_performance_curve_pce/10.1039_c6ta06152d__Fig5__A__stability_performance_curve_pce__CHNHPbICI__Series_2.csv,x_time_h,10.1039/c6ta06152d,Fig5_A,Series_2,excluded,Curve max time 176.4h < 200.0h (curve too short),40,,177.31725095579654,40,88.65862547789827,hours
x_time_h/10.1039_c7ee02272g/Fig2_E_sem_image_stability_performance_curve_pce_2/10.1039_c7ee02272g__Fig2__E__sem_image_stability_performance_curve_pce_2__P-MAPbl₃__Series_2.csv,x_time_h,10.1039/c7ee02272g,Fig2_E,Series_2,excluded,"Too few unique time points (7) in [0,200]h window (data spans 66% of window)",7,,132.87876690528975,7,66.43938345264488,hours
x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC60BM_Rh__Series_3.csv,x_time_h,10.1039/c7nr01678f,Fig2_A,Series_3,excluded,"Too few unique time points (8) in [0,200]h window (data spans 95% of window)",37,,190.61637099877947,8,95.30818549938974,hours
x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC60BM__Series_4.csv,x_time_h,10.1039/c7nr01678f,Fig2_A,Series_4,excluded,"Too few unique time points (8) in [0,200]h window (data spans 95% of window)",37,,190.61637099877947,8,95.30818549938974,hours
x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC70BM_Rh__Series_1.csv,x_time_h,10.1039/c7nr01678f,Fig2_A,Series_1,excluded,"Too few unique time points (8) in [0,200]h window (data spans 95% of window)",37,,190.61637099877947,8,95.30818549938974,hours
x_time_h/10.1039_c7nr01678f/Fig2_A_stability_performance_curve_pce_work_function/10.1039_c7nr01678f__Fig2__A__stability_performance_curve_pce_work_function__PC70BM__Series_2.csv,x_time_h,10.1039/c7nr01678f,Fig2_A,Series_2,excluded,"Too few unique time points (8) in [0,200]h window (data spans 95% of window)",37,,190.61637099877953,8,95.30818549938977,hours
x_time_h/10.1039_c7ta04851c/Fig5_D_stability_performance_curve_pce/10.1039_c7ta04851c__Fig5__D__stability_performance_curve_pce__O-PC61BM__Series_1.csv,x_time_h,10.1039/c7ta04851c,Fig5_D,Series_1,excluded,Curve max time 197.3h < 200.0h (curve too short),48,,198.43682718905927,48,99.21841359452964,hours
x_time_h/10.1039_c7ta09716f/Fig7_B_stability_performance_curve_pce/10.1039_c7ta09716f__Fig7__B__stability_performance_curve_pce__PEDOT_PSS__Series_1.csv,x_time_h,10.1039/c7ta09716f,Fig7_B,Series_1,excluded,Curve max time 128.5h < 200.0h (curve too short),56,,129.94891957620203,56,64.97445978810102,hours
x_time_h/10.1039_c7tc00882a/Fig7_whole_stability/10.1039_c7tc00882a__Fig7__whole__stability__w_o__Series_1.csv,x_time_h,10.1039/c7tc00882a,Fig7,Series_1,excluded,Curve max time 192.3h < 200.0h (curve too short),53,,192.76361815282328,53,96.38180907641164,hours
x_time_h/10.1039_c8ra03559h/Fig4_D_stability_performance_curve/10.1039_c8ra03559h__Fig4__D__stability_performance_curve__TiO2__Series_2.csv,x_time_h,10.1039/c8ra03559h,Fig4_D,Series_2,excluded,"Too few unique time points (5) in [0,200]h window (data spans 92% of window)",32,,184.8425414748391,5,92.42127073741955,hours
x_time_h/10.1039_c8se00450a/Fig5_D_pce/10.1039_c8se00450a__Fig5__D__pce__CusCN_Carbon__Series_1.csv,x_time_h,10.1039/c8se00450a,Fig5_D,Series_1,excluded,"Too few unique time points (2) in [0,200]h window (data spans 72% of window)",32,,144.4683848046916,2,72.2341924023458,hours
x_time_h/10.1039_c8ta02121j/Fig6_C_stability_performance_curve_pce/10.1039_c8ta02121j__Fig6__C__stability_performance_curve_pce__Without_CH₃CONH₂__Series_1.csv,x_time_h,10.1039/c8ta02121j,Fig6_C,Series_1,excluded,Curve max time 196.9h < 200.0h (curve too short),61,,196.37493334999738,61,98.18746667499869,hours
x_time_h/10.1039_c8ta03953d/Fig6_C_stability_performance_curve_pce/10.1039_c8ta03953d__Fig6__C__stability_performance_curve_pce__Cl-0_%__Series_2.csv,x_time_h,10.1039/c8ta03953d,Fig6_C,Series_2,excluded,"Too few unique time points (9) in [0,200]h window (data spans 99% of window)",41,,198.55866484051103,9,99.27933242025551,hours
x_time_h/10.1039_c8ta05541f/Fig5_B_modeling_curve_stability_performance_pce/10.1039_c8ta05541f__Fig5__B__modeling_curve_stability_performance_pce__FA__Series_1.csv,x_time_h,10.1039/c8ta05541f,Fig5_B,Series_1,excluded,"Too few unique time points (7) in [0,200]h window (data spans 99% of window)",49,,198.72955184425865,7,99.36477592212933,hours
x_time_h/10.1039_c8ta06557h/Fig6_E_stability_performance_curve_pce/10.1039_c8ta06557h__Fig6__E__stability_performance_curve_pce__FAPbI₃__Series_2.csv,x_time_h,10.1039/c8ta06557h,Fig6_E,Series_2,excluded,Curve max time 191.4h < 200.0h (curve too short),31,,190.8906305444657,31,95.44531527223285,hours
x_time_h/10.1039_c8ta06557h/Fig6_F_stability_performance_curve_pce/10.1039_c8ta06557h__Fig6__F__stability_performance_curve_pce__FAPbI₃__Series_2.csv,x_time_h,10.1039/c8ta06557h,Fig6_F,Series_2,excluded,Curve max time 188.7h < 200.0h (curve too short),35,,189.4771820347753,35,94.73859101738765,hours
x_time_h/10.1039_c8ta11524a/Fig4_I_stability_performance_curve_pce/10.1039_c8ta11524a__Fig4__I__stability_performance_curve_pce__Control__Series_2.csv,x_time_h,10.1039/c8ta11524a,Fig4_I,Series_2,excluded,"Too few unique time points (6) in [0,200]h window (data spans 95% of window)",25,,190.11228800313074,6,95.05614400156537,hours
x_time_h/10.1039_c8ta11977e/Fig8_A_stability_performance_curve_pce/10.1039_c8ta11977e__Fig8__A__stability_performance_curve_pce__Control_device__Series_1.csv,x_time_h,10.1039/c8ta11977e,Fig8_A,Series_1,excluded,Curve max time 190.7h < 200.0h (curve too short),113,,190.66082366349173,113,95.33041183174586,hours
x_time_h/10.1039_c8ta12284a/Fig6_D_stability_performance_curve_pce/10.1039_c8ta12284a__Fig6__D__stability_performance_curve_pce__W_O_tBAI__Series_2.csv,x_time_h,10.1039/c8ta12284a,Fig6_D,Series_2,excluded,"Too few unique time points (9) in [0,200]h window (data spans 92% of window)",42,,183.87642451941588,9,91.93821225970794,hours
x_time_h/10.1039_c9ee02391g/Fig5_A_uv_vis_curve_stability_performance_pce/10.1039_c9ee02391g__Fig5__A__uv_vis_curve_stability_performance_pce__Au-based_PSC__Series_1.csv,x_time_h,10.1039/c9ee02391g,Fig5_A,Series_1,excluded,"Too few unique time points (9) in [0,200]h window (data spans 89% of window)",27,,178.65361643160202,9,89.32680821580101,hours
x_time_h/10.1039_c9ta05422g/Fig9_F_stability_performance_curve/10.1039_c9ta05422g__Fig9__F__stability_performance_curve__Ti02_SnO2__Series_2.csv,x_time_h,10.1039/c9ta05422g,Fig9_F,Series_2,excluded,Curve max time 194.0h < 200.0h (curve too short),43,,181.45097013061215,43,90.72548506530607,hours
x_time_h/10.1039_c9ta05422g/Fig9_F_stability_performance_curve/10.1039_c9ta05422g__Fig9__F__stability_performance_curve__Ti02__Series_1.csv,x_time_h,10.1039/c9ta05422g,Fig9_F,Series_1,excluded,Curve max time 195.3h < 200.0h (curve too short),46,,194.41175371137012,46,97.20587685568506,hours
x_time_h/10.1039_c9ta05744g/Fig6_B_mppt_stability_performance_curve/10.1039_c9ta05744g__Fig6__B__mppt_stability_performance_curve__W_OMWCNTs__Series_2.csv,x_time_h,10.1039/c9ta05744g,Fig6_B,Series_2,excluded,Curve max time 191.9h < 200.0h (curve too short),27,,195.34045268989416,27,97.67022634494708,hours
x_time_h/10.1039_c9ta05802h/Fig5_A_stability_performance_curve_jsc/10.1039_c9ta05802h__Fig5__A__stability_performance_curve_jsc__C-ZnO__Series_2.csv,x_time_h,10.1039/c9ta05802h,Fig5_A,Series_2,excluded,Curve max time 187.2h < 200.0h (curve too short),26,,190.24000196307347,26,95.12000098153673,hours
x_time_h/10.1039_c9ta08314f/Fig5_D_stability_performance_curve_pce/10.1039_c9ta08314f__Fig5__D__stability_performance_curve_pce__Pristine__Series_2.csv,x_time_h,10.1039/c9ta08314f,Fig5_D,Series_2,excluded,Curve max time 117.1h < 200.0h (curve too short),30,,93.22106818103117,30,46.610534090515586,hours
x_time_h/10.1039_c9ta09260a/Fig4_I_stability_performance_curve_pce/10.1039_c9ta09260a__Fig4__I__stability_performance_curve_pce__PCBM__Series_1.csv,x_time_h,10.1039/c9ta09260a,Fig4_I,Series_1,excluded,Curve max time 152.6h < 200.0h (curve too short),50,,152.35495763870205,50,76.17747881935102,hours
x_time_h/10.1039_c9ta11344d/Fig9_A_pce/10.1039_c9ta11344d__Fig9__A__pce__SnO₂__Series_2.csv,x_time_h,10.1039/c9ta11344d,Fig9_A,Series_2,excluded,"Too few unique time points (8) in [0,200]h window (data spans 93% of window)",56,,186.89326678987226,8,93.44663339493613,hours
x_time_h/10.1039_c9ta13922b/Fig4_H_stability_performance_curve_pce/10.1039_c9ta13922b__Fig4__H__stability_performance_curve_pce__w_ot-BCA__Series_2.csv,x_time_h,10.1039/c9ta13922b,Fig4_H,Series_2,excluded,Curve max time 175.4h < 200.0h (curve too short),40,,174.66357059893477,40,87.33178529946738,hours
x_time_h/10.1039_c9tc01741k/Fig7_B_stability_performance_curve_pce/10.1039_c9tc01741k__Fig7__B__stability_performance_curve_pce__PC₆₁BM__Series_1.csv,x_time_h,10.1039/c9tc01741k,Fig7_B,Series_1,excluded,Curve max time 147.2h < 200.0h (curve too short),74,,148.16966219466224,74,74.08483109733112,hours
x_time_h/10.1039_c9tc06578d/Fig5_B_stability_performance_curve_pce/10.1039_c9tc06578d__Fig5__B__stability_performance_curve_pce__Control__Series_1.csv,x_time_h,10.1039/c9tc06578d,Fig5_B,Series_1,excluded,Curve max time 197.7h < 200.0h (curve too short),53,,197.30797376465006,52,98.65398688232503,hours
